0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,path
0.0,0.011114124,1.3117304,0.0,0.0012532976,0.0,1.469517,0.37296274,0.0,0.0,0.0,0.0,0.0,0.76434743,0.0,0.0,0.08211454,1.1218832,0.0,0.0,0.0,0.3085158,0.33584762,1.5989281,0.0,0.0,1.7056227,0.0,0.0,0.9838859,0.0,0.041139275,1.3080369,0.35484406,0.06491771,0.0,4.248907,0.0,0.0,0.18241625,0.0,0.0,0.92026526,0.732633,2.9552512,0.0,0.0,0.30335027,0.0,0.0,0.5152905,0.07808857,0.0,0.0,0.0,1.1358979,0.5705174,0.5161063,0.0,0.0,0.0,1.1924826,0.0,0.9862334,0.055999324,1.8175329,0.0,0.0,3.5707283,0.0,0.18227397,0.0,0.0,0.0,1.9240055,1.0504781,0.0,0.7929853,0.77788115,0.0,0.0,0.0031297915,0.0,0.0,0.78137654,0.52740544,0.0,1.0404966,1.6261975,1.6098589,1.2504385,0.0,1.3023698,0.0,0.16371447,0.6393718,0.42785648,1.7873273,0.0,1.1279874,0.35002482,0.67207235,0.20105283,1.7534492,0.4698445,0.5835131,0.0,0.0,1.2808068,0.0,0.0,2.8737974,0.05442768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3186997,0.0,1.9859365,0.0,0.0,1.0027599,0.0,meta/ares_sunda_images2.jpg
0.0,0.044567727,1.360212,0.0,0.0072808517,0.0,1.1290963,0.0,0.0,0.0,0.0,0.0,0.0,0.4932051,0.0,0.1456592,1.3414474,1.171786,0.0,0.0,0.0,0.94875157,0.0,0.9981579,0.0,0.27507675,0.9377645,0.0,0.13092051,1.5288329,0.0,0.0,0.9047824,0.24150594,0.37493002,0.0,4.3248024,0.0,0.0,0.0,0.0,0.0,1.198994,0.8276274,3.3783891,0.3855114,0.0,0.0,0.0,0.0,0.62714374,0.0,0.0,0.0,0.23059334,0.45555648,0.0,0.7169619,0.0,0.0,0.0,0.0,0.0,0.95004725,0.0,1.2689829,0.0,0.0,3.372491,0.0,1.0092866,0.0,0.0,0.0,1.5003145,1.7839662,0.0,1.0181823,0.36109033,0.49635053,0.61625445,0.0,0.0,0.9355799,1.1860027,0.29167575,0.0,0.6896505,0.5777556,2.1585383,0.38768905,0.0,0.89516544,0.0,0.64118135,0.16163915,0.4305874,1.7665488,0.0,0.9711594,0.0,0.53122413,0.0,1.2138109,0.43938997,0.5613356,0.0,0.0,1.548991,0.0,0.0,3.3371212,0.10286001,0.16596435,0.0,0.0,0.9102857,0.12685286,0.08223027,0.0,0.0,1.4733438,0.0,2.5720136,0.0,0.0,0.4173716,0.69993436,meta/ares_sunda_images3.jpg
0.0,2.4189618,0.0,0.0,0.0,0.7358049,0.6943141,0.74458957,0.0,0.0,0.0,0.0,0.0,1.1740448,0.0,0.0,0.0,1.0444508,0.94813025,0.0,1.2120807,1.0491544,0.0,1.3070776,0.0,0.0,0.0,0.0,0.0,2.2648048,0.24058747,0.0,3.4614344,1.4215354,0.0,2.3315756,0.73167586,0.0,0.0,0.29582205,0.0,0.0,0.24719167,2.3199122,3.1543753,0.0,0.0,0.0,2.6694403,0.0,1.6123556,0.0,0.0,0.0,1.3807187,0.4684611,1.8862306,0.0,0.0,0.0029883217,0.0,0.05124781,0.0,0.0,0.0,0.6634281,0.61560816,0.0,0.9835159,0.0,0.0,0.0,2.1504931,0.0,4.4634323,0.0,1.545995,0.72078544,2.686857,1.5762522,0.0,4.0847955,0.0,0.32842,1.5812627,1.616928,0.0,0.0,0.0,2.4104738,2.0079322,0.43711576,0.46504113,0.006577754,0.0,1.5395887,0.0,3.1346624,0.0,0.7716962,0.0,1.1381348,0.49722087,2.563476,2.172554,1.1651196,0.21134849,0.0,1.3637456,0.082028374,1.0813037,0.8533763,0.084521085,1.2802048,0.0,0.0,0.51811564,0.0,0.0,0.0,1.4967918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,meta/ares_sunda_images4.jpg
0.0,3.1696455,0.0,0.0,0.13853206,0.0,0.25376537,0.0,0.0,0.0,0.0,0.0,0.9861352,0.0,0.043909244,0.0,0.0,0.0,1.9220945,0.0,0.0,0.031014655,0.0,0.0,0.0,0.0,1.1220478,0.0,0.0,1.3243383,1.7916061,1.4846561,0.17838198,0.7245842,0.86158425,2.2561204,0.0,0.0,0.0,0.8092431,0.0,0.0,0.0,2.8173409,3.907923,0.0,0.0,0.0,0.9740307,0.0,0.0,2.4983816,0.0,0.0,0.51661086,0.51708806,1.4123412,0.0,0.0,0.0,0.0,0.0,0.0,1.2129911,0.0,0.0,0.0,1.5121013,0.0,0.0,0.018867616,0.0,0.4333597,0.0,2.3078156,0.16824524,2.000744,0.36653307,1.4665809,3.4133015,0.80328697,0.40798843,0.0,0.8201053,2.0273824,1.3732966,1.0998703,0.0,0.0,4.685853,0.7940231,0.0,1.6702088,0.0,0.24691562,2.6420808,0.0,2.2011695,0.0,0.0,0.0,0.0,0.0,0.0,1.9417621,0.44361788,0.0,0.1081119,0.0,1.1551603,1.8404199,1.6741195,1.8484253,0.0,0.0,0.0,1.9259582,0.0,0.0,0.0,2.4625282,0.0,0.0,0.0,0.0,0.0,0.776672,0.29024115,meta/ares_sunda_images5.jpg
0.53174394,0.38866222,0.0,0.0,0.0,1.1363115,1.6921722,0.054022014,0.0,0.0,0.0,2.0429108,0.0,0.0,0.0,1.2092924,0.0,0.0,0.77956903,0.0,1.9543014,2.3172817,0.0,2.4316666,0.6419282,0.0,2.0042665,0.0,0.8268928,0.48843056,1.731863,0.1184705,0.0,0.0,0.0,1.5015674,0.0,0.0,1.5780258,0.0,0.44583675,0.0,1.123401,1.4049667,3.1086028,0.0,0.0,0.0,2.9244483,0.0,1.1362873,0.4950425,3.4599285,0.0,0.9943378,0.0,1.0139782,2.8036199,0.0,0.6700963,0.06632291,1.5495195,0.0,0.0,2.464539,0.7329129,0.0,1.7397887,4.0907984,0.0,0.02014565,0.24736476,0.0,2.7843444,0.0,3.68637,2.765075,1.4472852,0.0,0.0,0.7927867,3.612773,2.3025987,3.692863,0.0,2.2955048,1.1281316,0.70441115,0.0,1.4039066,0.08617886,0.42880994,3.5439615,1.3869671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0488673,3.074467,1.8618132,2.9178188,0.0,0.0,0.0,1.7145462,0.6882442,3.6924174,1.6939853,2.5370436,1.8911608,0.4244491,0.0,1.332009,0.0,0.08206509,0.0,1.3567464,0.0,0.0,0.5282436,0.9165309,0.0,0.0,2.057541,meta/banda_sunda_images1.jpg
0.0,2.2389154,4.428596,0.0,0.3444047,3.152992,2.891023,0.0,0.0,0.0,1.22685,1.3732345,0.0,0.0,0.0,1.9107713,1.7850977,0.0,0.0,0.0,0.33127475,1.1213468,0.46632227,2.648958,0.0,0.0,3.4386928,0.023966223,0.0,0.8912933,0.0,0.0,0.46397215,0.0,1.5265777,0.0,0.0,0.0,0.0,0.0,1.8973455,0.23257625,0.0,0.0,3.296932,0.0,0.0,0.0,1.0053979,0.0,0.0,1.2214497,2.2705488,0.0,0.22597164,0.0,0.5400492,1.3575048,0.0,0.0,0.0,0.0,0.0,1.4193623,4.1656666,1.6997484,0.0,1.8291041,1.2814184,0.0,0.0,0.0,1.7122296,0.0,0.9065221,1.3376739,0.0,1.9637324,0.0,0.0,1.2161099,3.597957,0.0,1.1529661,0.0,0.6595051,0.0,0.0,0.0,2.213525,0.0,0.0,0.0,1.9306095,0.5642202,0.7110035,2.515717,0.0,1.3569968,0.0,0.0,0.0,0.0,1.180506,1.8944606,0.0,0.53273195,0.0,2.5228415,0.0,1.2955751,1.2773916,1.0816554,0.79450184,0.0,0.0,4.229715,0.0,0.0,2.234248,1.7460014,1.933408,0.0,1.1513218,0.6289511,0.0,0.0,0.84651285,meta/banda_sunda_images2.jpg
0.0,3.018299,4.248201,0.0,0.063821204,1.0894579,3.7460773,0.0,0.0,0.0,1.3097692,0.8607912,0.0,0.0,0.0,0.41921616,1.5397992,0.0,0.0,0.0,0.37110922,0.09277927,0.0,2.2316127,0.59922934,0.0,0.9051088,0.013666319,1.262812,1.5592637,1.8799367,0.0,0.48110223,0.2134941,1.8534607,0.0,0.0,0.0,0.0,0.0,1.9118859,0.67631835,0.5769983,0.3025853,3.1998885,0.0,0.0,0.0,0.686641,0.0,1.1979424,1.099274,1.3020631,0.0,0.0,0.0,1.5414063,0.8179772,0.0,0.0,0.0,0.76813054,0.78901184,0.8588082,2.6440988,2.3318775,0.0,1.2143226,0.27401602,0.0,0.0,0.0,3.2800856,0.0,1.3975954,0.16981862,1.2342759,1.2170774,0.13129681,0.0,1.7410973,2.1136067,0.70043606,1.5389537,0.25336173,0.0,0.0,0.0,0.0,1.7906666,0.0,0.6534899,0.0,1.7486432,0.38472527,0.20892297,0.5614198,0.0,1.2447778,0.3231332,0.0,0.27646768,0.0,0.099973895,1.7258576,0.0,1.890626,0.0,2.1433642,0.3218118,0.0,0.056008387,0.0,1.904482,0.0,0.0,2.7951984,1.7428933,0.0,2.6365995,1.9156485,1.8386542,0.0,0.92863905,0.0,0.08528707,0.0,0.0,meta/banda_sunda_images3.jpg
0.48607016,2.0921257,1.3829849,0.0,0.0,1.180893,0.5120368,0.0,0.0,0.5862277,0.0,2.600262,0.0,0.0,0.2181507,0.9231432,2.345389,0.0,0.0,0.0,0.0,0.0,0.0,1.1009088,0.0,1.2637168,0.0,0.0,0.0,0.09792355,0.0,0.0,0.15685788,0.0,1.4324384,1.4649613,0.0,0.0,0.0,0.26807633,1.141848,0.5569167,1.3325981,0.0,0.07579466,0.0,0.0,0.0,0.0,2.8106625,0.752315,0.59294504,0.63017887,0.0,0.0,0.0,0.0,2.319419,0.1814571,2.1561458,0.0,0.0,0.0,0.0,3.295084,0.0,2.8112357,0.0,2.00611,0.0,0.0,0.0,1.4099667,0.1429558,1.2048552,0.0,1.9002821,3.6689692,0.0,0.71546733,1.4008818,0.0,0.19095449,1.3068877,0.0,0.6789497,0.0,0.0,0.5892522,2.2920651,0.0,1.8387063,2.0783715,0.0,0.0,1.2418765,1.4803147,0.0,0.0,0.0,1.4549626,0.0,0.0,0.37253216,0.11539065,0.0,0.0,2.018919,0.0,0.0,1.54294,0.0,0.87570864,0.0,0.0,1.1004355,0.0,0.0,0.0,0.0,2.1249452,0.12944882,0.0,0.0,3.3197417,1.0870268,0.10029714,1.1140997,meta/banda_sunda_images4.jpg
0.0,0.0,0.112425976,0.0,0.0,3.0046837,0.26251996,0.0,0.0,1.4452643,0.0,0.0,0.0,0.07679207,0.0,2.1748216,1.6492099,0.7964013,1.8393936,0.0,0.61568624,2.5407028,0.0,0.0,0.0,0.0,1.5630496,0.0,0.68319046,2.9960618,1.0414348,0.22124693,0.0,0.0,0.826958,0.03770964,0.48136023,0.0,0.0,3.5133219,0.0,0.0,0.0,0.0,0.7687737,0.081545584,0.3321934,0.0,0.6158305,0.0,0.0,2.7611465,0.0,1.270336,0.57285434,0.0,0.0,0.33772647,0.0,0.0,0.0,0.0,0.0,1.940082,2.2718852,2.6016304,0.0,0.0,0.0,0.0,0.0,0.0,1.0556483,0.0,1.831847,0.0,0.83255035,0.0,0.0,0.0,0.35825366,3.8981583,0.17524493,1.1084319,1.112799,0.45779562,0.0,0.0,0.0,3.0033903,0.16766037,0.029803665,2.0959542,0.5740806,0.0,0.30905017,0.024344057,0.0,0.0,0.0,0.5460695,0.0,0.818628,0.0,0.0,0.0,0.0,0.6797802,3.319458,0.0,0.90401626,0.0,1.2500174,1.1247133,0.0,0.100031406,0.0,2.6493778,0.0,1.9659,0.7228116,0.5608161,0.0,1.6661054,0.0,1.7528857,0.0,0.0,meta/banda_sunda_images5.jpg
0.44083935,2.5888598,1.1223179,0.0,0.0,0.0,0.0,0.0,0.0,2.224275,0.6931791,0.0,0.38696548,0.0,0.0,0.0,0.0,0.0,0.0,0.48677298,0.0,2.950942,0.0,0.0,0.0,0.0,0.27501822,0.11297892,0.0,1.7905979,0.0,0.0,0.6789177,0.32930496,0.0,0.0,1.0011743,0.0,0.0,0.07218267,2.8647113,1.1746613,0.0,1.6747854,3.6728158,0.73358077,0.0,0.0,1.7000601,0.0,0.32787558,0.0,2.0740654,0.0,0.0,0.0,0.0,1.0094509,0.0,0.0,0.0,0.3225373,0.0,0.893663,0.8582038,1.4552304,0.0,1.3485636,3.688194,0.0,0.26674804,1.0172102,0.0,0.7064306,0.0,0.54275084,0.52491856,0.76949006,0.0,1.4037547,3.250377,1.1543658,1.2330506,3.252052,0.8848754,0.0,0.733834,0.0,0.060554832,0.26722014,0.0,0.0,0.0,0.0,0.0,1.7378787,0.0,0.60983634,0.0,0.0,0.0,1.3252956,1.7186211,1.6339958,0.45896798,0.0,0.58287543,0.0,2.4114516,1.078155,0.0,0.0,1.1726713,0.0,0.0,1.4052117,1.5153505,0.0,0.0,0.46256453,0.0,1.0435417,0.78627765,0.2656492,1.3219168,0.0,1.4393853,0.83427197,meta/hakim_batak_images1.jpg
